#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/pb),recorded(/pb),avgpu,source
360794:8295,640:640,10/20/22 03:51:49,STABLE BEAMS,6800,0.413204343,0.401436637,51.5,HFET
360794:8295,641:641,10/20/22 03:52:12,STABLE BEAMS,6800,0.413008763,0.401877885,51.4,HFET
360794:8295,642:642,10/20/22 03:52:35,STABLE BEAMS,6800,0.412671037,0.399866000,51.4,HFET
360794:8295,643:643,10/20/22 03:52:59,STABLE BEAMS,6800,0.412549443,0.399011629,51.4,HFET
360794:8295,644:644,10/20/22 03:53:22,STABLE BEAMS,6800,0.412406582,0.399894556,51.4,HFET
360794:8295,645:645,10/20/22 03:53:45,STABLE BEAMS,6800,0.412147951,0.399258630,51.3,HFET
360794:8295,646:646,10/20/22 03:54:08,STABLE BEAMS,6800,0.411926707,0.400914683,51.3,HFET
360794:8295,647:647,10/20/22 03:54:32,STABLE BEAMS,6800,0.411680438,0.399436661,51.3,HFET
360794:8295,648:648,10/20/22 03:54:55,STABLE BEAMS,6800,0.411371457,0.394951656,51.2,HFET
360794:8295,649:649,10/20/22 03:55:18,STABLE BEAMS,6800,0.411056688,0.398363470,51.2,HFET
360794:8295,650:650,10/20/22 03:55:42,STABLE BEAMS,6800,0.414951407,0.402671593,51.7,HFET
360794:8295,651:651,10/20/22 03:56:05,STABLE BEAMS,6800,0.428591171,0.412666145,53.4,HFET
360794:8295,652:652,10/20/22 03:56:28,STABLE BEAMS,6800,0.429507821,0.410953998,53.5,HFET
360794:8295,653:653,10/20/22 03:56:52,STABLE BEAMS,6800,0.429333660,0.412563853,53.5,HFET
360794:8295,654:654,10/20/22 03:57:15,STABLE BEAMS,6800,0.428928297,0.413321218,53.4,HFET
360794:8295,655:655,10/20/22 03:57:38,STABLE BEAMS,6800,0.428768114,0.412924629,53.4,HFET
360794:8295,656:656,10/20/22 03:58:02,STABLE BEAMS,6800,0.428436624,0.408436995,53.4,HFET
360794:8295,657:657,10/20/22 03:58:25,STABLE BEAMS,6800,0.428167284,0.414595003,53.3,HFET
360794:8295,658:658,10/20/22 03:58:48,STABLE BEAMS,6800,0.427876413,0.413188443,53.3,HFET
360794:8295,659:659,10/20/22 03:59:12,STABLE BEAMS,6800,0.427583025,0.411310657,53.3,HFET
360794:8295,660:660,10/20/22 03:59:35,STABLE BEAMS,6800,0.427538762,0.414592075,53.3,HFET
360794:8295,661:661,10/20/22 03:59:58,STABLE BEAMS,6800,0.427402176,0.410580538,53.2,HFET
360794:8295,662:662,10/20/22 04:00:21,STABLE BEAMS,6800,0.427403415,0.412720645,53.2,HFET
360794:8295,663:663,10/20/22 04:00:45,STABLE BEAMS,6800,0.427246350,0.410924254,53.2,HFET
360794:8295,664:664,10/20/22 04:01:08,STABLE BEAMS,6800,0.427170824,0.413656770,53.2,HFET
360794:8295,665:665,10/20/22 04:01:31,STABLE BEAMS,6800,0.426944470,0.413225916,53.2,HFET
360794:8295,666:666,10/20/22 04:01:55,STABLE BEAMS,6800,0.426791426,0.410584948,53.2,HFET
360794:8295,667:667,10/20/22 04:02:18,STABLE BEAMS,6800,0.426710865,0.411507844,53.2,HFET
360794:8295,668:668,10/20/22 04:02:41,STABLE BEAMS,6800,0.426552147,0.410705048,53.1,HFET
360794:8295,669:669,10/20/22 04:03:05,STABLE BEAMS,6800,0.426541851,0.410947548,53.1,HFET
360794:8295,670:670,10/20/22 04:03:28,STABLE BEAMS,6800,0.426363932,0.316297087,53.1,HFET
360794:8295,671:671,10/20/22 04:03:51,STABLE BEAMS,6800,0.426083545,0.412299233,53.1,HFET
360794:8295,672:672,10/20/22 04:04:15,STABLE BEAMS,6800,0.425714218,0.407593394,53.0,HFET
360794:8295,673:673,10/20/22 04:04:38,STABLE BEAMS,6800,0.425295403,0.408030267,53.0,HFET
360794:8295,674:674,10/20/22 04:05:01,STABLE BEAMS,6800,0.424850211,0.408266914,52.9,HFET
360794:8295,675:675,10/20/22 04:05:24,STABLE BEAMS,6800,0.424390326,0.410723210,52.9,HFET
360794:8295,676:676,10/20/22 04:05:48,STABLE BEAMS,6800,0.423750869,0.402181719,52.8,HFET
360794:8295,677:677,10/20/22 04:06:11,STABLE BEAMS,6800,0.423315409,0.407814265,52.7,HFET
360794:8295,678:678,10/20/22 04:06:34,STABLE BEAMS,6800,0.422835460,0.405955283,52.7,HFET
360794:8295,679:679,10/20/22 04:06:58,STABLE BEAMS,6800,0.422415218,0.408796893,52.6,HFET
360794:8295,680:680,10/20/22 04:07:21,STABLE BEAMS,6800,0.422188826,0.410361254,52.6,HFET
360794:8295,681:681,10/20/22 04:07:44,STABLE BEAMS,6800,0.421656346,0.409539042,52.5,HFET
360794:8295,682:682,10/20/22 04:08:08,STABLE BEAMS,6800,0.421322302,0.403705346,52.5,HFET
360794:8295,683:683,10/20/22 04:08:31,STABLE BEAMS,6800,0.421093656,0.367035240,52.5,HFET
360794:8295,684:684,10/20/22 04:08:54,STABLE BEAMS,6800,0.420882483,0.362338984,52.4,HFET
360794:8295,685:685,10/20/22 04:09:18,STABLE BEAMS,6800,0.420759649,0.406662218,52.4,HFET
360794:8295,686:686,10/20/22 04:09:41,STABLE BEAMS,6800,0.420451569,0.407101384,52.4,HFET
360794:8295,687:687,10/20/22 04:10:04,STABLE BEAMS,6800,0.420184484,0.405791923,52.3,HFET
360794:8295,688:688,10/20/22 04:10:28,STABLE BEAMS,6800,0.420021106,0.408087290,52.3,HFET
360794:8295,689:689,10/20/22 04:10:51,STABLE BEAMS,6800,0.419949375,0.402699910,52.3,HFET
360794:8295,690:690,10/20/22 04:11:14,STABLE BEAMS,6800,0.419751617,0.407436456,52.3,HFET
360794:8295,691:691,10/20/22 04:11:37,STABLE BEAMS,6800,0.419628895,0.406885011,52.3,HFET
360794:8295,692:692,10/20/22 04:12:01,STABLE BEAMS,6800,0.419731438,0.407283233,52.3,HFET
360794:8295,693:693,10/20/22 04:12:24,STABLE BEAMS,6800,0.419621080,0.405495042,52.3,HFET
360794:8295,694:694,10/20/22 04:12:47,STABLE BEAMS,6800,0.419373609,0.404857373,52.2,HFET
360794:8295,695:695,10/20/22 04:13:11,STABLE BEAMS,6800,0.419289966,0.406559211,52.2,HFET
360794:8295,696:696,10/20/22 04:13:34,STABLE BEAMS,6800,0.419192345,0.403953613,52.2,HFET
360794:8295,697:697,10/20/22 04:13:57,STABLE BEAMS,6800,0.419049822,0.405930712,52.2,HFET
360794:8295,698:698,10/20/22 04:14:21,STABLE BEAMS,6800,0.418990453,0.396094007,52.2,HFET
360794:8295,699:699,10/20/22 04:14:44,STABLE BEAMS,6800,0.418838123,0.394518168,52.2,HFET
360794:8295,700:700,10/20/22 04:15:07,STABLE BEAMS,6800,0.418811332,0.393657911,52.2,HFET
360794:8295,701:701,10/20/22 04:15:31,STABLE BEAMS,6800,0.418557848,0.398247433,52.1,HFET
360794:8295,702:702,10/20/22 04:15:54,STABLE BEAMS,6800,0.418581747,0.393810277,52.1,HFET
360794:8295,703:703,10/20/22 04:16:17,STABLE BEAMS,6800,0.418471012,0.392222614,52.1,HFET
360794:8295,704:704,10/20/22 04:16:41,STABLE BEAMS,6800,0.418337244,0.404926646,52.1,HFET
360794:8295,705:705,10/20/22 04:17:04,STABLE BEAMS,6800,0.418151096,0.399169869,52.1,HFET
360794:8295,706:706,10/20/22 04:17:27,STABLE BEAMS,6800,0.417951233,0.392053816,52.1,HFET
360794:8295,707:707,10/20/22 04:17:50,STABLE BEAMS,6800,0.417915273,0.404866932,52.1,HFET
360794:8295,708:708,10/20/22 04:18:14,STABLE BEAMS,6800,0.417834223,0.405615513,52.0,HFET
360794:8295,709:709,10/20/22 04:18:37,STABLE BEAMS,6800,0.417679751,0.400297821,52.0,HFET
360794:8295,710:710,10/20/22 04:19:00,STABLE BEAMS,6800,0.417612228,0.313231430,52.0,HFET
360794:8295,711:711,10/20/22 04:19:24,STABLE BEAMS,6800,0.417427020,0.403572853,52.0,HFET
360794:8295,712:712,10/20/22 04:19:47,STABLE BEAMS,6800,0.417261763,0.403883003,52.0,HFET
360794:8295,713:713,10/20/22 04:20:10,STABLE BEAMS,6800,0.417109733,0.037329337,52.0,HFET
360795:8295,1:1,10/20/22 04:25:12,STABLE BEAMS,6800,0.413557401,0.371939551,51.5,HFET
360795:8295,2:2,10/20/22 04:25:35,STABLE BEAMS,6800,0.413362648,0.393345995,51.5,HFET
360795:8295,3:3,10/20/22 04:25:59,STABLE BEAMS,6800,0.413089250,0.392098290,51.5,HFET
360795:8295,4:4,10/20/22 04:26:22,STABLE BEAMS,6800,0.413210844,0.381502538,51.5,HFET
360795:8295,5:5,10/20/22 04:26:45,STABLE BEAMS,6800,0.412543769,0.393547536,51.4,HFET
360795:8295,6:6,10/20/22 04:27:09,STABLE BEAMS,6800,0.411841975,0.391489794,51.3,HFET
360795:8295,7:7,10/20/22 04:27:32,STABLE BEAMS,6800,0.411410685,0.398702217,51.2,HFET
360795:8295,8:8,10/20/22 04:27:55,STABLE BEAMS,6800,0.411136799,0.391273785,51.2,HFET
360795:8295,9:9,10/20/22 04:28:19,STABLE BEAMS,6800,0.410769199,0.396886684,51.2,HFET
360795:8295,10:10,10/20/22 04:28:42,STABLE BEAMS,6800,0.410261031,0.397775765,51.1,HFET
360795:8295,11:11,10/20/22 04:29:05,STABLE BEAMS,6800,0.409682559,0.392367861,51.0,HFET
360795:8295,12:12,10/20/22 04:29:29,STABLE BEAMS,6800,0.409186528,0.396255394,51.0,HFET
360795:8295,13:13,10/20/22 04:29:52,STABLE BEAMS,6800,0.408658782,0.397708063,50.9,HFET
360795:8295,14:14,10/20/22 04:30:15,STABLE BEAMS,6800,0.408267811,0.396513076,50.9,HFET
360795:8295,15:15,10/20/22 04:30:38,STABLE BEAMS,6800,0.407788538,0.391610253,50.8,HFET
360795:8295,16:16,10/20/22 04:31:02,STABLE BEAMS,6800,0.407393171,0.309557699,50.7,HFET
360795:8295,17:17,10/20/22 04:31:25,STABLE BEAMS,6800,0.407031396,0.396262024,50.7,HFET
360795:8295,18:18,10/20/22 04:31:48,STABLE BEAMS,6800,0.406953389,0.395499892,50.7,HFET
360795:8295,19:19,10/20/22 04:32:12,STABLE BEAMS,6800,0.406792341,0.396509084,50.7,HFET
360795:8295,20:20,10/20/22 04:32:35,STABLE BEAMS,6800,0.406524805,0.395075767,50.6,HFET
360795:8295,21:21,10/20/22 04:32:58,STABLE BEAMS,6800,0.406282519,0.391066409,50.6,HFET
360795:8295,22:22,10/20/22 04:33:22,STABLE BEAMS,6800,0.406132669,0.393249759,50.6,HFET
360795:8295,23:23,10/20/22 04:33:45,STABLE BEAMS,6800,0.405991724,0.393396314,50.6,HFET
360795:8295,24:24,10/20/22 04:34:08,STABLE BEAMS,6800,0.405661813,0.395050824,50.5,HFET
360795:8295,25:25,10/20/22 04:34:32,STABLE BEAMS,6800,0.405477130,0.392752231,50.5,HFET
360795:8295,26:26,10/20/22 04:34:55,STABLE BEAMS,6800,0.394848013,0.383083320,49.2,HFET
360795:8295,27:27,10/20/22 04:35:18,STABLE BEAMS,6800,0.396687851,0.385782309,49.4,HFET
360795:8295,28:28,10/20/22 04:35:41,STABLE BEAMS,6800,0.388238703,0.378230376,48.4,HFET
360795:8295,29:29,10/20/22 04:36:05,STABLE BEAMS,6800,0.388045904,0.378051797,48.3,HFET
360795:8295,30:30,10/20/22 04:36:28,STABLE BEAMS,6800,0.386387480,0.368805051,48.1,HFET
360795:8295,31:31,10/20/22 04:36:51,STABLE BEAMS,6800,0.393594050,0.380968470,49.0,HFET
360795:8295,32:32,10/20/22 04:37:15,STABLE BEAMS,6800,0.408471432,0.392212699,50.9,HFET
360795:8295,33:33,10/20/22 04:37:38,STABLE BEAMS,6800,0.408203144,0.391248321,50.8,HFET
360795:8295,34:34,10/20/22 04:38:01,STABLE BEAMS,6800,0.407839941,0.391790350,50.8,HFET
360795:8295,35:35,10/20/22 04:38:25,STABLE BEAMS,6800,0.407655596,0.389854089,50.8,HFET
360795:8295,36:36,10/20/22 04:38:48,STABLE BEAMS,6800,0.407338649,0.388934647,50.7,HFET
360795:8295,37:37,10/20/22 04:39:11,STABLE BEAMS,6800,0.407132210,0.391287162,50.7,HFET
360795:8295,38:38,10/20/22 04:39:35,STABLE BEAMS,6800,0.406749543,0.392156509,50.7,HFET
360795:8295,39:39,10/20/22 04:39:58,STABLE BEAMS,6800,0.406352748,0.392074696,50.6,HFET
360795:8295,40:40,10/20/22 04:40:21,STABLE BEAMS,6800,0.406217176,0.391613816,50.6,HFET
360795:8295,41:41,10/20/22 04:40:44,STABLE BEAMS,6800,0.405978836,0.389460821,50.6,HFET
360795:8295,42:42,10/20/22 04:41:08,STABLE BEAMS,6800,0.405864231,0.389962694,50.6,HFET
360795:8295,43:43,10/20/22 04:41:31,STABLE BEAMS,6800,0.405601467,0.390067193,50.5,HFET
360795:8295,44:44,10/20/22 04:41:54,STABLE BEAMS,6800,0.405434745,0.391605542,50.5,HFET
360795:8295,45:45,10/20/22 04:42:18,STABLE BEAMS,6800,0.405245065,0.388267149,50.5,HFET
360795:8295,46:46,10/20/22 04:42:41,STABLE BEAMS,6800,0.405127717,0.386359544,50.5,HFET
360795:8295,47:47,10/20/22 04:43:04,STABLE BEAMS,6800,0.405015442,0.386818498,50.4,HFET
360795:8295,48:48,10/20/22 04:43:28,STABLE BEAMS,6800,0.404808327,0.389696344,50.4,HFET
360795:8295,49:49,10/20/22 04:43:51,STABLE BEAMS,6800,0.404490778,0.389190943,50.4,HFET
360795:8295,50:50,10/20/22 04:44:14,STABLE BEAMS,6800,0.404406873,0.389781160,50.4,HFET
360795:8295,51:51,10/20/22 04:44:38,STABLE BEAMS,6800,0.404211143,0.386138459,50.3,HFET
360795:8295,52:52,10/20/22 04:45:01,STABLE BEAMS,6800,0.403709475,0.389879683,50.3,HFET
360795:8295,53:53,10/20/22 04:45:24,STABLE BEAMS,6800,0.403539935,0.386047869,50.3,HFET
360795:8295,54:54,10/20/22 04:45:48,STABLE BEAMS,6800,0.403176695,0.387984603,50.2,HFET
360795:8295,55:55,10/20/22 04:46:11,STABLE BEAMS,6800,0.402852833,0.384826248,50.2,HFET
360795:8295,56:56,10/20/22 04:46:34,STABLE BEAMS,6800,0.402549524,0.386426869,50.1,HFET
360795:8295,57:57,10/20/22 04:46:58,STABLE BEAMS,6800,0.402171592,0.384222063,50.1,HFET
360795:8295,58:58,10/20/22 04:47:21,STABLE BEAMS,6800,0.401778441,0.386416319,50.0,HFET
360795:8295,59:59,10/20/22 04:47:44,STABLE BEAMS,6800,0.401275121,0.383081020,50.0,HFET
360795:8295,60:60,10/20/22 04:48:07,STABLE BEAMS,6800,0.400843643,0.385323150,49.9,HFET
360795:8295,61:61,10/20/22 04:48:31,STABLE BEAMS,6800,0.400569569,0.386691241,49.9,HFET
360795:8295,62:62,10/20/22 04:48:54,STABLE BEAMS,6800,0.400141812,0.383302459,49.8,HFET
360795:8295,63:63,10/20/22 04:49:17,STABLE BEAMS,6800,0.399804986,0.384826056,49.8,HFET
360795:8295,64:64,10/20/22 04:49:41,STABLE BEAMS,6800,0.399471505,0.386595967,49.8,HFET
360795:8295,65:65,10/20/22 04:50:04,STABLE BEAMS,6800,0.399110181,0.383852782,49.7,HFET
360795:8295,66:66,10/20/22 04:50:27,STABLE BEAMS,6800,0.398871953,0.385775757,49.7,HFET
360795:8295,67:67,10/20/22 04:50:51,STABLE BEAMS,6800,0.398791467,0.385243559,49.7,HFET
360795:8295,68:68,10/20/22 04:51:14,STABLE BEAMS,6800,0.398590064,0.384735010,49.6,HFET
360795:8295,69:69,10/20/22 04:51:37,STABLE BEAMS,6800,0.398606484,0.386154580,49.7,HFET
360795:8295,70:70,10/20/22 04:52:01,STABLE BEAMS,6800,0.398584652,0.384219774,49.6,HFET
360795:8295,71:71,10/20/22 04:52:24,STABLE BEAMS,6800,0.398618395,0.384314805,49.7,HFET
360795:8295,72:72,10/20/22 04:52:47,STABLE BEAMS,6800,0.398466516,0.385890491,49.6,HFET
360795:8295,73:73,10/20/22 04:53:10,STABLE BEAMS,6800,0.398543808,0.383899302,49.6,HFET
360795:8295,74:74,10/20/22 04:53:34,STABLE BEAMS,6800,0.398402750,0.378636970,49.6,HFET
360795:8295,75:75,10/20/22 04:53:57,STABLE BEAMS,6800,0.398248880,0.384768240,49.6,HFET
360795:8295,76:76,10/20/22 04:54:20,STABLE BEAMS,6800,0.398144195,0.385431629,49.6,HFET
360795:8295,77:77,10/20/22 04:54:44,STABLE BEAMS,6800,0.397986754,0.385198565,49.6,HFET
360795:8295,78:78,10/20/22 04:55:07,STABLE BEAMS,6800,0.397703361,0.383308931,49.5,HFET
360795:8295,79:79,10/20/22 04:55:30,STABLE BEAMS,6800,0.397429662,0.365976045,49.5,HFET
360795:8295,80:80,10/20/22 04:55:54,STABLE BEAMS,6800,0.397259296,0.262578645,49.5,HFET
360795:8295,81:81,10/20/22 04:56:17,STABLE BEAMS,6800,0.397115495,0.289001868,49.5,HFET
360795:8295,82:82,10/20/22 04:56:40,STABLE BEAMS,6800,0.396915670,0.309000069,49.4,HFET
360795:8295,83:83,10/20/22 04:57:04,STABLE BEAMS,6800,0.396682064,0.373167796,49.4,HFET
360795:8295,84:84,10/20/22 04:57:27,STABLE BEAMS,6800,0.396344976,0.374629980,49.4,HFET
360795:8295,85:85,10/20/22 04:57:50,STABLE BEAMS,6800,0.395881635,0.378576042,49.3,HFET
360795:8295,86:86,10/20/22 04:58:13,STABLE BEAMS,6800,0.395524594,0.377129286,49.3,HFET
360795:8295,87:87,10/20/22 04:58:37,STABLE BEAMS,6800,0.394985614,0.375575942,49.2,HFET
360795:8295,88:88,10/20/22 04:59:00,STABLE BEAMS,6800,0.394676670,0.382625576,49.2,HFET
360795:8295,89:89,10/20/22 04:59:23,STABLE BEAMS,6800,0.394338868,0.382609929,49.1,HFET
360795:8295,90:90,10/20/22 04:59:47,STABLE BEAMS,6800,0.394240721,0.378361946,49.1,HFET
360795:8295,91:91,10/20/22 05:00:10,STABLE BEAMS,6800,0.394135284,0.381762595,49.1,HFET
360795:8295,92:92,10/20/22 05:00:33,STABLE BEAMS,6800,0.394122246,0.377701688,49.1,HFET
360795:8295,93:93,10/20/22 05:00:57,STABLE BEAMS,6800,0.394028759,0.381380318,49.1,HFET
360795:8295,94:94,10/20/22 05:01:20,STABLE BEAMS,6800,0.394015907,0.379264607,49.1,HFET
360795:8295,95:95,10/20/22 05:01:43,STABLE BEAMS,6800,0.393951541,0.381318826,49.1,HFET
360795:8295,96:96,10/20/22 05:02:07,STABLE BEAMS,6800,0.393904159,0.379968586,49.1,HFET
360795:8295,97:97,10/20/22 05:02:30,STABLE BEAMS,6800,0.393972884,0.374029197,49.1,HFET
360795:8295,98:98,10/20/22 05:02:53,STABLE BEAMS,6800,0.394027143,0.378946965,49.1,HFET
360795:8295,99:99,10/20/22 05:03:17,STABLE BEAMS,6800,0.394236963,0.379759182,49.1,HFET
360795:8295,100:100,10/20/22 05:03:40,STABLE BEAMS,6800,0.393944402,0.379506541,49.1,HFET
360795:8295,101:101,10/20/22 05:04:03,STABLE BEAMS,6800,0.393694639,0.378981282,49.0,HFET
360795:8295,102:102,10/20/22 05:04:26,STABLE BEAMS,6800,0.393594463,0.380776375,49.0,HFET
360795:8295,103:103,10/20/22 05:04:50,STABLE BEAMS,6800,0.393374836,0.377810605,49.0,HFET
360795:8295,104:104,10/20/22 05:05:13,STABLE BEAMS,6800,0.393232913,0.378633547,49.0,HFET
360795:8295,105:105,10/20/22 05:05:36,STABLE BEAMS,6800,0.393038461,0.379289633,49.0,HFET
360795:8295,106:106,10/20/22 05:06:00,STABLE BEAMS,6800,0.392932686,0.378550382,48.9,HFET
360795:8295,107:107,10/20/22 05:06:23,STABLE BEAMS,6800,0.392686305,0.381335324,48.9,HFET
360795:8295,108:108,10/20/22 05:06:46,STABLE BEAMS,6800,0.392499970,0.377113484,48.9,HFET
360795:8295,109:109,10/20/22 05:07:10,STABLE BEAMS,6800,0.392242503,0.377591261,48.9,HFET
360795:8295,110:110,10/20/22 05:07:33,STABLE BEAMS,6800,0.392017727,0.380127241,48.8,HFET
360795:8295,111:111,10/20/22 05:07:56,STABLE BEAMS,6800,0.391751770,0.372323718,48.8,HFET
360795:8295,112:112,10/20/22 05:08:20,STABLE BEAMS,6800,0.391421483,0.379835947,48.8,HFET
360795:8295,113:113,10/20/22 05:08:43,STABLE BEAMS,6800,0.391087889,0.379001571,48.7,HFET
360795:8295,114:114,10/20/22 05:09:06,STABLE BEAMS,6800,0.390817121,0.380024087,48.7,HFET
360795:8295,115:115,10/20/22 05:09:29,STABLE BEAMS,6800,0.390461922,0.377403158,48.6,HFET
360795:8295,116:116,10/20/22 05:09:53,STABLE BEAMS,6800,0.390116604,0.379262855,48.6,HFET
360795:8295,117:117,10/20/22 05:10:16,STABLE BEAMS,6800,0.389803039,0.377637548,48.6,HFET
360795:8295,118:118,10/20/22 05:10:39,STABLE BEAMS,6800,0.389494470,0.377260154,48.5,HFET
360795:8295,119:119,10/20/22 05:11:03,STABLE BEAMS,6800,0.389354577,0.378590313,48.5,HFET
360795:8295,120:120,10/20/22 05:11:26,STABLE BEAMS,6800,0.389208033,0.375597063,48.5,HFET
360795:8295,121:121,10/20/22 05:11:49,STABLE BEAMS,6800,0.388968078,0.377102273,48.5,HFET
360795:8295,122:122,10/20/22 05:12:13,STABLE BEAMS,6800,0.388899278,0.372410244,48.4,HFET
360795:8295,123:123,10/20/22 05:12:36,STABLE BEAMS,6800,0.388755439,0.377897560,48.4,HFET
360795:8295,124:124,10/20/22 05:12:59,STABLE BEAMS,6800,0.388683182,0.376834159,48.4,HFET
360795:8295,125:125,10/20/22 05:13:23,STABLE BEAMS,6800,0.388634033,0.374778639,48.4,HFET
360795:8295,126:126,10/20/22 05:13:46,STABLE BEAMS,6800,0.388484897,0.374787511,48.4,HFET
360795:8295,127:127,10/20/22 05:14:09,STABLE BEAMS,6800,0.388369090,0.377009137,48.4,HFET
360795:8295,128:128,10/20/22 05:14:33,STABLE BEAMS,6800,0.388340382,0.376876572,48.4,HFET
360795:8295,129:129,10/20/22 05:14:56,STABLE BEAMS,6800,0.388156263,0.375862826,48.3,HFET
360795:8295,130:130,10/20/22 05:15:19,STABLE BEAMS,6800,0.387953168,0.373870971,48.3,HFET
360795:8295,131:131,10/20/22 05:15:42,STABLE BEAMS,6800,0.387730535,0.375199785,48.3,HFET
360795:8295,132:132,10/20/22 05:16:06,STABLE BEAMS,6800,0.387472242,0.375720754,48.3,HFET
360795:8295,133:133,10/20/22 05:16:29,STABLE BEAMS,6800,0.387288424,0.375397049,48.2,HFET
360795:8295,134:134,10/20/22 05:16:52,STABLE BEAMS,6800,0.387058012,0.376340922,48.2,HFET
360795:8295,135:135,10/20/22 05:17:16,STABLE BEAMS,6800,0.386850145,0.375200982,48.2,HFET
360795:8295,136:136,10/20/22 05:17:39,STABLE BEAMS,6800,0.386708712,0.374636393,48.2,HFET
360795:8295,137:137,10/20/22 05:18:02,STABLE BEAMS,6800,0.386357871,0.374450018,48.1,HFET
360795:8295,138:138,10/20/22 05:18:26,STABLE BEAMS,6800,0.385991399,0.372698991,48.1,HFET
360795:8295,139:139,10/20/22 05:18:49,STABLE BEAMS,6800,0.385511148,0.374125122,48.0,HFET
360795:8295,140:140,10/20/22 05:19:12,STABLE BEAMS,6800,0.384907652,0.372314635,47.9,HFET
360795:8295,141:141,10/20/22 05:19:36,STABLE BEAMS,6800,0.384566768,0.373071009,47.9,HFET
360795:8295,142:142,10/20/22 05:19:59,STABLE BEAMS,6800,0.384158775,0.373200824,47.9,HFET
360795:8295,143:143,10/20/22 05:20:22,STABLE BEAMS,6800,0.383800683,0.373911538,47.8,HFET
360795:8295,144:144,10/20/22 05:20:46,STABLE BEAMS,6800,0.383194217,0.371963510,47.7,HFET
360795:8295,145:145,10/20/22 05:21:09,STABLE BEAMS,6800,0.382857693,0.371018097,47.7,HFET
360795:8295,146:146,10/20/22 05:21:32,STABLE BEAMS,6800,0.382366847,0.372570950,47.6,HFET
360795:8295,147:147,10/20/22 05:21:55,STABLE BEAMS,6800,0.382038927,0.364470916,47.6,HFET
360795:8295,148:148,10/20/22 05:22:19,STABLE BEAMS,6800,0.381763763,0.370582341,47.6,HFET
360795:8295,149:149,10/20/22 05:22:42,STABLE BEAMS,6800,0.381464926,0.371482945,47.5,HFET
360795:8295,150:150,10/20/22 05:23:05,STABLE BEAMS,6800,0.381499571,0.371023992,47.5,HFET
360795:8295,151:151,10/20/22 05:23:29,STABLE BEAMS,6800,0.381407661,0.370080978,47.5,HFET
360795:8295,152:152,10/20/22 05:23:52,STABLE BEAMS,6800,0.381318345,0.367718972,47.5,HFET
360795:8295,153:153,10/20/22 05:24:15,STABLE BEAMS,6800,0.381311093,0.371314795,47.5,HFET
360795:8295,154:154,10/20/22 05:24:39,STABLE BEAMS,6800,0.381273931,0.369853129,47.5,HFET
360795:8295,155:155,10/20/22 05:25:02,STABLE BEAMS,6800,0.381367230,0.363519497,47.5,HFET
360795:8295,156:156,10/20/22 05:25:25,STABLE BEAMS,6800,0.381359528,0.365461914,47.5,HFET
360795:8295,157:157,10/20/22 05:25:49,STABLE BEAMS,6800,0.381188898,0.357229495,47.5,HFET
360795:8295,158:158,10/20/22 05:26:12,STABLE BEAMS,6800,0.381007259,0.363479049,47.5,HFET
360795:8295,159:159,10/20/22 05:26:35,STABLE BEAMS,6800,0.380929929,0.356753647,47.4,HFET
360795:8295,160:160,10/20/22 05:26:59,STABLE BEAMS,6800,0.380189545,0.359217480,47.4,HFET
360795:8295,161:161,10/20/22 05:27:22,STABLE BEAMS,6800,0.381812648,0.371512322,47.6,HFET
360795:8295,162:162,10/20/22 05:27:45,STABLE BEAMS,6800,0.381756699,0.363455840,47.6,HFET
360795:8295,163:163,10/20/22 05:28:08,STABLE BEAMS,6800,0.381207761,0.370435297,47.5,HFET
360795:8295,164:164,10/20/22 05:28:32,STABLE BEAMS,6800,0.381322854,0.363184866,47.5,HFET
360795:8295,165:165,10/20/22 05:28:55,STABLE BEAMS,6800,0.380795860,0.370257247,47.4,HFET
360795:8295,166:166,10/20/22 05:29:18,STABLE BEAMS,6800,0.380868606,0.370333428,47.4,HFET
360795:8295,167:167,10/20/22 05:29:42,STABLE BEAMS,6800,0.380502021,0.364626923,47.4,HFET
360795:8295,168:168,10/20/22 05:30:05,STABLE BEAMS,6800,0.380144530,0.370202084,47.4,HFET
360795:8295,169:169,10/20/22 05:30:28,STABLE BEAMS,6800,0.379825515,0.366606843,47.3,HFET
360795:8295,170:170,10/20/22 05:30:52,STABLE BEAMS,6800,0.379520855,0.365388207,47.3,HFET
